id,which_mesh,term,is_major_topic,qualifier_name
W4328052141,4,Exobiology,FALSE,methods
W4328052141,5,Extraterrestrial Environment,FALSE,chemistry
W4328052141,6,Geologic Sediments,FALSE,
W4328052141,7,Geologic Sediments,FALSE,chemistry
W4328052141,8,Humans,FALSE,
W4328052141,9,Remote Sensing Technology,FALSE,
W4362732953,1,Physics,TRUE,
W4387541035,1,Cluster Analysis,FALSE,
W4387541035,2,"Databases, Protein",FALSE,
W4387541035,3,Metagenome,FALSE,genetics
W4387541035,4,Metagenomics,FALSE,methods
W4387541035,5,Microbiology,FALSE,
W4387541035,6,Protein Conformation,FALSE,
W4387541035,7,Proteins,FALSE,chemistry
W4383499698,1,Fossils,TRUE,
W4383499698,2,Temperature,FALSE,
W4383499698,3,Tibet,FALSE,
W4386469325,1,Algorithms,TRUE,
W4386469325,2,Diagnostic Imaging,TRUE,
W4386469325,3,"Electrophoresis, Polyacrylamide Gel",FALSE,
W4386469325,4,Mass Spectrometry,FALSE,
W4386469325,5,Signal-To-Noise Ratio,FALSE,
W4386249195,1,Mycobacterium tuberculosis,TRUE,
W4386249195,2,Nanopores,TRUE,
W4386249195,3,Tuberculosis,TRUE,
W4386249195,4,"Tuberculosis, Pulmonary",TRUE,
W4386249195,5,Child,FALSE,
W4386249195,6,Humans,FALSE,
W4386249195,7,Proteomics,FALSE,
W4386249195,8,Sensitivity and Specificity,FALSE,
W4386249195,9,South Africa,FALSE,
W4386249195,10,Tuberculosis,FALSE,diagnosis
W4386249195,11,"Tuberculosis, Pulmonary",FALSE,diagnosis
W4389550192,1,Exobiology,TRUE,
W4389550192,2,Schools,TRUE,
W4389550192,3,Bacteria,FALSE,
W4389550192,4,Genomics,FALSE,
W4389550192,5,Hawaii,FALSE,
W4389550192,6,Humans,FALSE,
W4387541035,1,Cluster Analysis,FALSE,
W4387541035,2,"Databases, Protein",FALSE,
W4387541035,3,Metagenome,FALSE,genetics
W4387541035,4,Metagenomics,FALSE,methods
W4387541035,5,Microbiology,FALSE,
W4387541035,6,Protein Conformation,FALSE,
W4387541035,7,Proteins,FALSE,chemistry
W4387541035,1,Cluster Analysis,FALSE,
W4387541035,2,"Databases, Protein",FALSE,
W4387541035,3,Metagenome,FALSE,genetics
W4387541035,4,Metagenomics,FALSE,methods
W4387541035,5,Microbiology,FALSE,
W4387541035,6,Protein Conformation,FALSE,
W4387541035,7,Proteins,FALSE,chemistry
W4365504367,1,Fishes,TRUE,
W4365504367,2,Swimming,TRUE,
W4365504367,3,Animal Fins,FALSE,physiology
W4365504367,4,Animal Fins,FALSE,
W4365504367,5,Animals,FALSE,
W4365504367,6,Biomechanical Phenomena,FALSE,
W4365504367,7,Fishes,FALSE,physiology
W4365504367,8,Hydrodynamics,FALSE,
W4365504367,9,Swimming,FALSE,physiology
W4365504367,10,Tail,FALSE,
W4365504367,11,Tail,FALSE,physiology
W4388423504,1,Environmental Monitoring,FALSE,methods
W4388423504,2,Groundwater,FALSE,
W4388423504,3,Magnetic Resonance Spectroscopy,FALSE,methods
W4388423504,4,Porosity,FALSE,
W4388423504,5,Silicon Dioxide,FALSE,
W4388423504,6,Water Movements,FALSE,
