id,which_mesh,term,is_major_topic,qualifier_name
W2057632032,6,Temperature,FALSE,
W2159462518,1,Biophysical Phenomena,TRUE,
W2159462518,2,Extremities,TRUE,physiology
W2159462518,3,Locomotion,TRUE,
W2159462518,4,"Models, Theoretical",TRUE,
W2159462518,5,Animals,FALSE,
W2159462518,6,Extremities,FALSE,
W2159462518,7,Seed Dispersal,FALSE,
W2334598100,1,"Models, Theoretical",TRUE,
W2334598100,2,Motion,TRUE,
W2334598100,3,Rheology,TRUE,
W2334598100,4,Friction,FALSE,
W2334598100,5,Pressure,FALSE,
W2321423121,1,"Membranes, Artificial",TRUE,
W2321423121,2,Polymers,TRUE,chemistry
W2321423121,3,Polymers,FALSE,
W2165414013,1,Astronomical Objects,TRUE,
W2165414013,2,Astronomy,TRUE,methods
W2165414013,3,"Models, Theoretical",TRUE,
W2165414013,4,Astronomy,FALSE,
W2074359811,1,"Cations, Divalent",TRUE,metabolism
W2074359811,2,"Evolution, Molecular",TRUE,
W2074359811,3,"RNA, Catalytic",TRUE,metabolism
W2074359811,4,"RNA, Catalytic",TRUE,genetics
W2074359811,5,Tetrahymena,TRUE,genetics
W2074359811,6,Base Sequence,FALSE,
W2074359811,7,"Cations, Divalent",FALSE,
W2074359811,8,Molecular Sequence Data,FALSE,
W2074359811,9,Origin of Life,FALSE,
W2074359811,10,"RNA, Catalytic",FALSE,chemistry
W2074359811,11,"RNA, Catalytic",FALSE,
W2074359811,12,Tetrahymena,FALSE,enzymology
W2074359811,13,Tetrahymena,FALSE,
W1992290532,1,Drama,TRUE,history
W1992290532,2,"Literature, Modern",TRUE,history
W1992290532,3,Science,TRUE,history
W1992290532,4,Technology,TRUE,history
W1992290532,5,Animals,FALSE,
W1992290532,6,Astronomy,FALSE,
W1992290532,7,Astronomy,FALSE,history
W1992290532,8,Drama,FALSE,
W1992290532,9,England,FALSE,
W1992290532,10,"History, 16th Century",FALSE,
W1992290532,11,"Literature, Modern",FALSE,
W1992290532,12,Science,FALSE,
W1992290532,13,Technology,FALSE,
W2404571875,1,"Evolution, Planetary",TRUE,
W2404571875,2,Exobiology,TRUE,
W2404571875,3,Origin of Life,TRUE,
W2404571875,4,Planets,TRUE,
W2082388376,1,Climate Change,TRUE,
W2082388376,2,Seawater,TRUE,
W2082388376,3,Water Movements,TRUE,
W2082388376,4,Atlantic Ocean,FALSE,
W2082388376,5,Mediterranean Sea,FALSE,
W2082388376,6,Paleontology,FALSE,
W2128505074,1,Elementary Particles,TRUE,
W2128505074,2,"Models, Theoretical",TRUE,
W2128505074,3,Quantum Theory,TRUE,
W2128505074,4,Electrons,FALSE,
W2128505074,5,Mesons,FALSE,
W1974196001,1,Ions,TRUE,chemistry
W1974196001,2,Ions,FALSE,
W1974196001,3,Molecular Dynamics Simulation,FALSE,
W1974196001,4,Solvents,FALSE,
W1974196001,5,Solvents,FALSE,chemistry
W2322721015,1,Acoustics,TRUE,instrumentation
W2322721015,2,Hearing Aids,TRUE,
W2322721015,3,"Signal Processing, Computer-Assisted",TRUE,instrumentation
W2322721015,4,Acoustics,FALSE,
W2322721015,5,Humans,FALSE,
W2322721015,6,"Signal Processing, Computer-Assisted",FALSE,
W1993772166,1,Exobiology,TRUE,
W1993772166,2,Mars,TRUE,
W1993772166,3,Space Flight,TRUE,
W1993772166,4,Bacteria,FALSE,
W1993772166,5,Bacteria,FALSE,metabolism
W1993772166,6,Bacteria,FALSE,cytology
W1993772166,7,Cell Division,FALSE,
W1993772166,8,Cold Temperature,FALSE,
W1993772166,9,Energy Metabolism,FALSE,
W1993772166,10,Extraterrestrial Environment,FALSE,
W1993772166,11,Fungi,FALSE,cytology
W1993772166,12,Fungi,FALSE,metabolism
W1993772166,13,Fungi,FALSE,
W1993772166,14,Geography,FALSE,
W1993772166,15,Humans,FALSE,
W1993772166,16,Ice,FALSE,
W1993772166,17,Microbial Viability,FALSE,
W1993772166,18,Oxygen,FALSE,
W1993772166,19,Space Flight,FALSE,instrumentation
W1993772166,20,Spacecraft,FALSE,
W1993772166,21,Thermodynamics,FALSE,
W1993772166,22,Ultraviolet Rays,FALSE,
W1993772166,23,Water,FALSE,
W1993772166,24,Yeasts,FALSE,
W1993772166,25,Yeasts,FALSE,cytology
W1993772166,26,Yeasts,FALSE,metabolism
W2059561476,1,"Gene Expression Regulation, Plant",TRUE,
W2059561476,2,"Genes, Plant",TRUE,
W2059561476,3,Lolium,TRUE,genetics
W2059561476,4,Reverse Transcriptase Polymerase Chain Reaction,TRUE,methods
W2059561476,5,"Stress, Physiological",TRUE,genetics
W2059561476,6,Droughts,FALSE,
W2059561476,7,Eukaryotic Initiation Factor-4A,FALSE,
W2059561476,8,Eukaryotic Initiation Factor-4A,FALSE,genetics
W2059561476,9,Gene Expression Profiling,FALSE,
W2059561476,10,"Genes, Essential",FALSE,
W2059561476,11,Lolium,FALSE,
W2059561476,12,Peptide Elongation Factor 1,FALSE,
W2059561476,13,Peptide Elongation Factor 1,FALSE,genetics
W2059561476,14,Reference Standards,FALSE,
W2059561476,15,Reverse Transcriptase Polymerase Chain Reaction,FALSE,
W2059561476,16,"Stress, Physiological",FALSE,
W2097650396,1,Astronomical Phenomena,TRUE,
W2097650396,2,Geologic Sediments,TRUE,analysis
W2097650396,3,Meteoroids,TRUE,
W2097650396,4,"Models, Theoretical",TRUE,
W2097650396,5,Geologic Sediments,FALSE,
W2097650396,6,"History, Ancient",FALSE,
W2097650396,7,Radiometric Dating,FALSE,
W2097650396,8,Regression Analysis,FALSE,
W2097650396,9,Time Factors,FALSE,
W2320426647,1,Gravitation,TRUE,
W2320426647,2,"Models, Theoretical",TRUE,
W2320426647,3,Elasticity,FALSE,
W2320426647,4,Gels,FALSE,
W2320426647,5,Gels,FALSE,chemistry
W2320426647,6,Surface Properties,FALSE,
W2131690388,1,"Models, Theoretical",TRUE,
W2131690388,2,Structure Collapse,TRUE,prevention & control
W2131690388,3,Steel,FALSE,
W2131690388,4,Steel,FALSE,standards
W2131690388,5,Structure Collapse,FALSE,
W2322962943,1,Electrochemistry,TRUE,
W2322962943,2,Mechanical Phenomena,TRUE,
W2322962943,3,"Models, Theoretical",TRUE,
W2322962943,4,Static Electricity,FALSE,
W2018990310,1,Algorithms,TRUE,
W2018990310,2,Brain,TRUE,anatomy & histology
W2018990310,3,Data Compression,TRUE,methods
W2018990310,4,"Image Interpretation, Computer-Assisted",TRUE,methods
W2018990310,5,Magnetic Resonance Imaging,TRUE,methods
W2018990310,6,Brain,FALSE,
W2018990310,7,Data Compression,FALSE,
W2018990310,8,Humans,FALSE,
W2018990310,9,Image Enhancement,FALSE,
W2018990310,10,Image Enhancement,FALSE,methods
W2018990310,11,"Image Interpretation, Computer-Assisted",FALSE,
W2018990310,12,Magnetic Resonance Imaging,FALSE,
W2018990310,13,"Pattern Recognition, Automated",FALSE,
W2018990310,14,"Pattern Recognition, Automated",FALSE,methods
W2018990310,15,Reproducibility of Results,FALSE,
W2018990310,16,Sample Size,FALSE,
W2018990310,17,Sensitivity and Specificity,FALSE,
W2018990310,18,"Signal Processing, Computer-Assisted",FALSE,
W2016865837,1,Deuterium Exchange Measurement,TRUE,methods
W2016865837,2,Ions,TRUE,chemistry
W2016865837,3,Mass Spectrometry,TRUE,methods
W2016865837,4,Peptides,TRUE,chemistry
W2016865837,5,Deuterium Exchange Measurement,FALSE,
W2016865837,6,Ions,FALSE,analysis
W2016865837,7,Ions,FALSE,
W2016865837,8,Mass Spectrometry,FALSE,
W2016865837,9,Molecular Dynamics Simulation,FALSE,
W2016865837,10,Peptides,FALSE,analysis
W2016865837,11,Peptides,FALSE,
W2016865837,12,Protein Conformation,FALSE,
W2101070597,1,Embryonic Development,TRUE,
W2101070597,2,Lipids,TRUE,analysis
W2101070597,3,Ovum,TRUE,chemistry
W2101070597,4,Amino Acids,FALSE,
W2101070597,5,Amino Acids,FALSE,analysis
W2101070597,6,Animals,FALSE,
W2101070597,7,Glutathione,FALSE,
W2101070597,8,Glutathione,FALSE,analysis
W2101070597,9,Lipids,FALSE,
W2101070597,10,Ovum,FALSE,
W2101070597,11,Ovum,FALSE,metabolism
W2101070597,12,"Spectrometry, Mass, Electrospray Ionization",FALSE,
W2101070597,13,Subcellular Fractions,FALSE,chemistry
W2101070597,14,Subcellular Fractions,FALSE,
W2101070597,15,Xenopus laevis,FALSE,
W2101070597,16,gamma-Aminobutyric Acid,FALSE,
W2101070597,17,gamma-Aminobutyric Acid,FALSE,analysis
W1966940492,1,Peptide Mapping,TRUE,
W1966940492,2,Proteins,TRUE,chemistry
W1966940492,3,Adsorption,FALSE,
W1966940492,4,Circular Dichroism,FALSE,
W1966940492,5,"Protein Structure, Tertiary",FALSE,
W1966940492,6,Proteins,FALSE,
